Metering Point ID;Timestamp;Value;Unit of Measure;Property;Reading status;Consumption From;Consumption To;Consumption Value;Calculated Value;Calculated Normalized Value;Calculated Deviation Type;Calculated Deviation Level;Temperature;calculate_consuming_values;validate_simple_status;validate_advanced_status
"TDS9";"2020-01-20T00:00:00Z";4821.1;"MWh";"energy";"measured";"2020-01-19T00:00:00Z";"2020-01-20T00:00:00Z";3.360000000000582;3.458414184677662;0.028456448366739637;"smaller";"ok";0.343636274;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2020-01-21T00:00:00Z";4824.81;"MWh";"energy";"measured";"2020-01-20T00:00:00Z";"2020-01-21T00:00:00Z";3.7100000000000364;3.60455939954357;0.029252008017905885;"larger";"ok";-0.9616066618;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2020-01-22T00:00:00Z";4828.09;"MWh";"energy";"measured";"2020-01-21T00:00:00Z";"2020-01-22T00:00:00Z";3.2799999999997453;3.3465650266088356;0.01989055227668544;"smaller";"ok";1.342576428;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2020-01-23T00:00:00Z";4831.51;"MWh";"energy";"measured";"2020-01-22T00:00:00Z";"2020-01-23T00:00:00Z";3.4200000000000728;3.4075071632848037;0.003666268658178269;"larger";"ok";0.7982938563;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2020-01-24T00:00:00Z";4835.24;"MWh";"energy";"measured";"2020-01-23T00:00:00Z";"2020-01-24T00:00:00Z";3.7299999999995634;3.6757509988248414;0.014758616998829846;"larger";"ok";-1.5974285882;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2020-01-25T00:00:00Z";4839.01;"MWh";"energy";"measured";"2020-01-24T00:00:00Z";"2020-01-25T00:00:00Z";3.7700000000004366;3.777119550403762;0.0018849152928094113;"smaller";"ok";-2.5027650098;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2020-01-26T00:00:00Z";4842.75;"MWh";"energy";"measured";"2020-01-25T00:00:00Z";"2020-01-26T00:00:00Z";3.7399999999997817;3.7646259384476037;0.00654140380756577;"smaller";"ok";-2.3911828498;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2020-01-27T00:00:00Z";4846.66;"MWh";"energy";"measured";"2020-01-26T00:00:00Z";"2020-01-27T00:00:00Z";3.9099999999998545;3.8566807890493764;0.013825155325758919;"larger";"ok";-3.213337332;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2020-01-28T00:00:00Z";4850.4;"MWh";"energy";"measured";"2020-01-27T00:00:00Z";"2020-01-28T00:00:00Z";3.7399999999997817;3.6560438568888993;0.022963658642302133;"larger";"ok";-1.4214214037;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2020-01-29T00:00:00Z";4853.84;"MWh";"energy";"measured";"2020-01-28T00:00:00Z";"2020-01-29T00:00:00Z";3.4400000000005093;3.527785956080269;0.024884150334704196;"smaller";"ok";-0.2759325203;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2020-01-30T00:00:00Z";4857.84;"MWh";"energy";"measured";"2020-01-29T00:00:00Z";"2020-01-30T00:00:00Z";4;3.985815413359211;0.0035587665683781337;"larger";"ok";-4.3666563531;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2020-01-31T00:00:00Z";4861.44;"MWh";"energy";"measured";"2020-01-30T00:00:00Z";"2020-01-31T00:00:00Z";3.5999999999994543;3.8049094070605083;0.053853951602847026;"smaller";"critical";-2.7509600268;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2020-02-01T00:00:00Z";4864.99;"MWh";"energy";"measured";"2020-01-31T00:00:00Z";"2020-02-01T00:00:00Z";3.550000000000182;3.5132460424269283;0.010461538169943888;"larger";"ok";-0.1460745595;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2020-02-02T00:00:00Z";4868.44;"MWh";"energy";"measured";"2020-02-01T00:00:00Z";"2020-02-02T00:00:00Z";3.449999999999818;3.4391552197543658;0.0031533267772156236;"larger";"ok";0.5156407282;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2020-02-03T00:00:00Z";4871.77;"MWh";"energy";"measured";"2020-02-02T00:00:00Z";"2020-02-03T00:00:00Z";3.3300000000008367;3.4146059903101875;0.024777672899726;"smaller";"ok";0.7348932596;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2020-02-04T00:00:00Z";4875.44;"MWh";"energy";"measured";"2020-02-03T00:00:00Z";"2020-02-04T00:00:00Z";3.6699999999991633;3.6549268747957493;0.004124056573431805;"larger";"ok";-1.4114454836;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-02T00:00:00Z";37035.1;"m3";"flow";"measured";"2017-01-01T00:00:00Z";"2017-01-02T00:00:00Z";57.5;53.122753039912475;0.0823987220089815;"larger";"critical";-1.1499921419;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-03T00:00:00Z";37098.4;"m3";"flow";"measured";"2017-01-02T00:00:00Z";"2017-01-03T00:00:00Z";63.30000000000291;56.02672145607084;0.12981802887814647;"larger";"critical";-3.2581173778;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-04T00:00:00Z";37166;"m3";"flow";"measured";"2017-01-03T00:00:00Z";"2017-01-04T00:00:00Z";67.59999999999854;57.64790777056813;0.1726357922483252;"larger";"critical";-4.4350116452;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-05T00:00:00Z";37225.7;"m3";"flow";"measured";"2017-01-04T00:00:00Z";"2017-01-05T00:00:00Z";59.69999999999709;58.8928028654636;0.013706210186284951;"larger";"ok";-5.3387386799;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-06T00:00:00Z";37293.6;"m3";"flow";"measured";"2017-01-05T00:00:00Z";"2017-01-06T00:00:00Z";67.90000000000146;62.91375497879496;0.07925524430845216;"larger";"critical";-8.2577341398;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-07T00:00:00Z";37353.1;"m3";"flow";"measured";"2017-01-06T00:00:00Z";"2017-01-07T00:00:00Z";59.5;60.58154273780304;0.017852677382019774;"smaller";"ok";-6.5646732052;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-08T00:00:00Z";37409.8;"m3";"flow";"measured";"2017-01-07T00:00:00Z";"2017-01-08T00:00:00Z";56.700000000004366;55.87332888068456;0.014795451351845004;"larger";"ok";-3.1467625995;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-09T00:00:00Z";37461.7;"m3";"flow";"measured";"2017-01-08T00:00:00Z";"2017-01-09T00:00:00Z";51.89999999999418;54.70020620299016;0.05119187654621507;"smaller";"ok";-2.2951384882;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-10T00:00:00Z";37506.2;"m3";"flow";"measured";"2017-01-09T00:00:00Z";"2017-01-10T00:00:00Z";44.5;49.062887275060206;0.09300078997551427;"smaller";"critical";1.7972525408;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-11T00:00:00Z";37555.6;"m3";"flow";"measured";"2017-01-10T00:00:00Z";"2017-01-11T00:00:00Z";49.400000000001455;49.24490369979576;0.0031494893593696886;"larger";"ok";1.6651183839;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-12T00:00:00Z";37598;"m3";"flow";"measured";"2017-01-11T00:00:00Z";"2017-01-12T00:00:00Z";42.400000000001455;49.74111874462257;0.14758652257725405;"smaller";"critical";1.3048928895;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-13T00:00:00Z";37649.3;"m3";"flow";"measured";"2017-01-12T00:00:00Z";"2017-01-13T00:00:00Z";51.30000000000291;55.91631568230939;0.08255757958972558;"smaller";"critical";-3.1779687107;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-14T00:00:00Z";37707.4;"m3";"flow";"measured";"2017-01-13T00:00:00Z";"2017-01-14T00:00:00Z";58.099999999998545;60.94843428328627;0.04673515106308222;"smaller";"ok";-6.8310167789;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-15T00:00:00Z";37769.6;"m3";"flow";"measured";"2017-01-14T00:00:00Z";"2017-01-15T00:00:00Z";62.19999999999709;64.49913292129904;0.03564595083948365;"smaller";"ok";-9.4086334507;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-16T00:00:00Z";37832.8;"m3";"flow";"measured";"2017-01-15T00:00:00Z";"2017-01-16T00:00:00Z";63.200000000004366;61.83037085329872;0.022151397894010483;"larger";"ok";-7.4712554018;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-17T00:00:00Z";37897.1;"m3";"flow";"measured";"2017-01-16T00:00:00Z";"2017-01-17T00:00:00Z";64.29999999999563;67.51705303378512;0.04764800726980323;"smaller";"ok";-11.5994815032;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-18T00:00:00Z";37951.3;"m3";"flow";"measured";"2017-01-17T00:00:00Z";"2017-01-18T00:00:00Z";54.200000000004366;54.56767581798608;0.00673797834469107;"smaller";"ok";-2.1989285406;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-19T00:00:00Z";38003;"m3";"flow";"measured";"2017-01-18T00:00:00Z";"2017-01-19T00:00:00Z";51.69999999999709;54.50495054925978;0.05146230793710509;"smaller";"ok";-2.1533933615;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-20T00:00:00Z";38064.2;"m3";"flow";"measured";"2017-01-19T00:00:00Z";"2017-01-20T00:00:00Z";61.19999999999709;62.41534618903447;0.019471912970834455;"smaller";"ok";-7.8959161043;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-21T00:00:00Z";38128.8;"m3";"flow";"measured";"2017-01-20T00:00:00Z";"2017-01-21T00:00:00Z";64.60000000000582;64.3779842445195;0.0034486285659872168;"larger";"ok";-9.3206860125;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-22T00:00:00Z";38181.1;"m3";"flow";"measured";"2017-01-21T00:00:00Z";"2017-01-22T00:00:00Z";52.299999999995634;54.539838308302045;0.04106793085166632;"smaller";"ok";-2.1787200024;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-23T00:00:00Z";38234;"m3";"flow";"measured";"2017-01-22T00:00:00Z";"2017-01-23T00:00:00Z";52.900000000001455;53.79113930435306;0.016566656067823583;"smaller";"ok";-1.6352047026;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-24T00:00:00Z";38283.4;"m3";"flow";"measured";"2017-01-23T00:00:00Z";"2017-01-24T00:00:00Z";49.400000000001455;48.5750446217934;0.01698311107341593;"larger";"ok";2.075360621;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-25T00:00:00Z";38326.5;"m3";"flow";"measured";"2017-01-24T00:00:00Z";"2017-01-25T00:00:00Z";43.099999999998545;44.788618062584426;0.03770194606643872;"smaller";"ok";3.4435691138;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-26T00:00:00Z";38366.8;"m3";"flow";"measured";"2017-01-25T00:00:00Z";"2017-01-26T00:00:00Z";40.30000000000291;40.91922427825182;0.01513284499330109;"smaller";"ok";4.8417574465;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-27T00:00:00Z";38402.4;"m3";"flow";"measured";"2017-01-26T00:00:00Z";"2017-01-27T00:00:00Z";35.599999999998545;37.2411842540032;0.044069067267328885;"smaller";"ok";6.1708009442;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-28T00:00:00Z";38443.4;"m3";"flow";"measured";"2017-01-27T00:00:00Z";"2017-01-28T00:00:00Z";41;40.61987831403303;0.00935802128771144;"larger";"ok";4.9499247869;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-29T00:00:00Z";38480.1;"m3";"flow";"measured";"2017-01-28T00:00:00Z";"2017-01-29T00:00:00Z";36.69999999999709;38.67505367664185;0.05106789749170054;"smaller";"ok";5.6526785692;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-30T00:00:00Z";38524.2;"m3";"flow";"measured";"2017-01-29T00:00:00Z";"2017-01-30T00:00:00Z";44.099999999998545;42.90292076869257;0.027902045125550494;"larger";"ok";4.124957492;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-31T00:00:00Z";38567.7;"m3";"flow";"measured";"2017-01-30T00:00:00Z";"2017-01-31T00:00:00Z";43.5;44.437567728509435;0.02109853838620263;"smaller";"ok";3.5704195996;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-01T00:00:00Z";38614.6;"m3";"flow";"measured";"2017-01-31T00:00:00Z";"2017-02-01T00:00:00Z";46.900000000001455;44.788043081422984;0.04715448082290652;"larger";"ok";3.4437768807;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-02T00:00:00Z";38660.4;"m3";"flow";"measured";"2017-02-01T00:00:00Z";"2017-02-02T00:00:00Z";45.80000000000291;39.58158403603537;0.15710376720411806;"larger";"critical";5.3251078327;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-03T00:00:00Z";38708.9;"m3";"flow";"measured";"2017-02-02T00:00:00Z";"2017-02-03T00:00:00Z";48.5;45.47199851657998;0.06659046407023328;"larger";"ok";3.1966326088;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-04T00:00:00Z";38761.1;"m3";"flow";"measured";"2017-02-03T00:00:00Z";"2017-02-04T00:00:00Z";52.19999999999709;48.80485594474539;0.06956570180425334;"larger";"ok";1.98456944;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-05T00:00:00Z";38808.7;"m3";"flow";"measured";"2017-02-04T00:00:00Z";"2017-02-05T00:00:00Z";47.599999999998545;49.63435907287073;0.040986911302419334;"smaller";"ok";1.3823946822;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-06T00:00:00Z";38844.2;"m3";"flow";"measured";"2017-02-05T00:00:00Z";"2017-02-06T00:00:00Z";35.5;37.72848759109266;0.059066443777056776;"smaller";"ok";5.9947160383;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-07T00:00:00Z";38880.8;"m3";"flow";"measured";"2017-02-06T00:00:00Z";"2017-02-07T00:00:00Z";36.60000000000582;35.5941860163647;0.028257816688902166;"larger";"ok";6.765936474;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-08T00:00:00Z";38922.1;"m3";"flow";"measured";"2017-02-07T00:00:00Z";"2017-02-08T00:00:00Z";41.299999999995634;39.53066208782033;0.04475862074469144;"larger";"ok";5.3435082535;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-09T00:00:00Z";38961.3;"m3";"flow";"measured";"2017-02-08T00:00:00Z";"2017-02-09T00:00:00Z";39.200000000004366;40.10963954059295;0.022678826112809747;"smaller";"ok";5.1342973113;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-10T00:00:00Z";39001.4;"m3";"flow";"measured";"2017-02-09T00:00:00Z";"2017-02-10T00:00:00Z";40.099999999998545;46.023817695104455;0.1287120015629652;"smaller";"critical";2.9972351889;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-11T00:00:00Z";39052.8;"m3";"flow";"measured";"2017-02-10T00:00:00Z";"2017-02-11T00:00:00Z";51.400000000001455;49.36679737723454;0.04118562942680427;"larger";"ok";1.5766301152;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-12T00:00:00Z";39110.5;"m3";"flow";"measured";"2017-02-11T00:00:00Z";"2017-02-12T00:00:00Z";57.69999999999709;54.25930969415706;0.06341198082382794;"larger";"ok";-1.9750712824;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-13T00:00:00Z";39167.6;"m3";"flow";"measured";"2017-02-12T00:00:00Z";"2017-02-13T00:00:00Z";57.099999999998545;55.25727269002228;0.033348140801545564;"larger";"ok";-2.6995388642;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-14T00:00:00Z";39227.8;"m3";"flow";"measured";"2017-02-13T00:00:00Z";"2017-02-14T00:00:00Z";60.200000000004366;57.05947725822983;0.05503945869608482;"larger";"ok";-4.0078426699;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-15T00:00:00Z";39285.4;"m3";"flow";"measured";"2017-02-14T00:00:00Z";"2017-02-15T00:00:00Z";57.599999999998545;57.64155924924915;0.0007209945357462719;"smaller";"ok";-4.4304029594;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-16T00:00:00Z";39339.3;"m3";"flow";"measured";"2017-02-15T00:00:00Z";"2017-02-16T00:00:00Z";53.900000000001455;55.36733513317219;0.026501819703647102;"smaller";"ok";-2.7794382917;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-17T00:00:00Z";39396.5;"m3";"flow";"measured";"2017-02-16T00:00:00Z";"2017-02-17T00:00:00Z";57.19999999999709;51.318534619957894;0.11460704058669438;"larger";"critical";0.1597736121;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-18T00:00:00Z";39446.2;"m3";"flow";"measured";"2017-02-17T00:00:00Z";"2017-02-18T00:00:00Z";49.69999999999709;51.724020325302625;0.03913114859548949;"smaller";"ok";-0.1345872506;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-19T00:00:00Z";39494.8;"m3";"flow";"measured";"2017-02-18T00:00:00Z";"2017-02-19T00:00:00Z";48.60000000000582;49.455826342272594;0.0173048638666715;"smaller";"ok";1.5119998641;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-20T00:00:00Z";39546.9;"m3";"flow";"measured";"2017-02-19T00:00:00Z";"2017-02-20T00:00:00Z";52.099999999998545;48.51876801831503;0.07381127196658538;"larger";"ok";2.0956959228;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-21T00:00:00Z";39590.6;"m3";"flow";"measured";"2017-02-20T00:00:00Z";"2017-02-21T00:00:00Z";43.69999999999709;45.68960295823586;0.043546076775003585;"smaller";"ok";3.1180022061;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-22T00:00:00Z";39631.7;"m3";"flow";"measured";"2017-02-21T00:00:00Z";"2017-02-22T00:00:00Z";41.099999999998545;44.75686712828452;0.0817051630938436;"smaller";"ok";3.4550421735;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-23T00:00:00Z";39683.9;"m3";"flow";"measured";"2017-02-22T00:00:00Z";"2017-02-23T00:00:00Z";52.200000000004366;49.549946630056034;0.05348246668626804;"larger";"ok";1.4436735859;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-24T00:00:00Z";39733.5;"m3";"flow";"measured";"2017-02-23T00:00:00Z";"2017-02-24T00:00:00Z";49.599999999998545;51.385068726000675;0.03473905494844442;"smaller";"ok";0.1114734215;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-25T00:00:00Z";39785.6;"m3";"flow";"measured";"2017-02-24T00:00:00Z";"2017-02-25T00:00:00Z";52.099999999998545;51.95380598380806;0.002813923126941802;"larger";"ok";-0.3013993078;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-26T00:00:00Z";39839.3;"m3";"flow";"measured";"2017-02-25T00:00:00Z";"2017-02-26T00:00:00Z";53.700000000004366;50.19289560285903;0.0698725258828376;"larger";"ok";0.9769271339;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-27T00:00:00Z";39886;"m3";"flow";"measured";"2017-02-26T00:00:00Z";"2017-02-27T00:00:00Z";46.69999999999709;50.779103125953284;0.08033034998350252;"smaller";"ok";0.5513719295;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-28T00:00:00Z";39930;"m3";"flow";"measured";"2017-02-27T00:00:00Z";"2017-02-28T00:00:00Z";44;50.95372278921669;0.1364713392578315;"smaller";"critical";0.4246074245;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-01T00:00:00Z";39978.9;"m3";"flow";"measured";"2017-02-28T00:00:00Z";"2017-03-01T00:00:00Z";48.900000000001455;52.30136276778742;0.06503392240251285;"smaller";"ok";-0.5537068822;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-02T00:00:00Z";40028.6;"m3";"flow";"measured";"2017-03-01T00:00:00Z";"2017-03-02T00:00:00Z";49.69999999999709;52.20827312436618;0.04804359489910903;"smaller";"ok";-0.4861287965;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
